Lugar_de_la_estacion;Nombre_de_estacion;Numero_de_estacion;LocalX;LocalY;Nivel_de_referencia;Nombre_de_parametro;Tipo_de_parametro;Nombre_del_tipo_de_parametro;Nombre_de_serie_de_tiempo;Unidad_de_serie_de_tiempo;GlobalX;GlobalY;Longitud;Latitud;Fecha;Tiempo;Valor_Hm3;Estado_del_valor;Vol_Entrada;Vol_Embalsado;Vol_Salida
;CAMARASA;9860;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.887195;41.908298;06/06/2019;00:00:00;2.96;101. calc;2.96;172.92;0.22
;CAMARASA;9860;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.887195;41.908298;07/06/2019;00:00:00;3.77;101. calc;3.77;172.92;0.22
;CAMARASA;9860;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.887195;41.908298;08/06/2019;00:00:00;3.96;101. calc;3.96;172.92;0.22
;CAMARASA;9860;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.887195;41.908298;09/06/2019;00:00:00;3.97;101. calc;3.97;172.92;0.22
;CAMARASA;9860;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.887195;41.908298;10/06/2019;00:00:00;4.21;101. calc;4.21;172.92;0.22
;CAMARASA;9860;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.887195;41.908298;11/06/2019;00:00:00;3.81;101. calc;3.81;172.92;0.22
;CAMARASA;9860;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.887195;41.908298;12/06/2019;00:00:00;3.41;101. calc;3.41;172.92;0.22
;CAMARASA;9860;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.887195;41.908298;13/06/2019;00:00:00;5.04;101. calc;5.04;172.92;0.22
;CAMARASA;9860;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.887195;41.908298;14/06/2019;00:00:00;3.96;101. calc;3.96;172.92;0.22
;CAMARASA;9860;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.887195;41.908298;15/06/2019;00:00:00;2.94;101. calc;2.94;172.92;0.22
;ESTANCA DE ALCAÑIZ;9819;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.182461;41.062386;01/06/2019;00:00:00;0.09;101. calc;0.09;172.92;0.22
;ESTANCA DE ALCAÑIZ;9819;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.182461;41.062386;02/06/2019;00:00:00;0.15;101. calc;0.15;172.92;0.22
;ESTANCA DE ALCAÑIZ;9819;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.182461;41.062386;03/06/2019;00:00:00;0.18;101. calc;0.18;172.92;0.22
;ESTANCA DE ALCAÑIZ;9819;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.182461;41.062386;04/06/2019;00:00:00;0.17;101. calc;0.17;172.92;0.22
;ESTANCA DE ALCAÑIZ;9819;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.182461;41.062386;05/06/2019;00:00:00;0.15;101. calc;0.15;172.92;0.22
;ESTANCA DE ALCAÑIZ;9819;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.182461;41.062386;06/06/2019;00:00:00;0.15;101. calc;0.15;172.92;0.22
;ESTANCA DE ALCAÑIZ;9819;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.182461;41.062386;07/06/2019;00:00:00;0.16;101. calc;0.16;172.92;0.22
;ESTANCA DE ALCAÑIZ;9819;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.182461;41.062386;08/06/2019;00:00:00;0.17;101. calc;0.17;172.92;0.22
;ESTANCA DE ALCAÑIZ;9819;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.182461;41.062386;09/06/2019;00:00:00;0.19;101. calc;0.19;172.92;0.22
;ESTANCA DE ALCAÑIZ;9819;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.182461;41.062386;10/06/2019;00:00:00;0.19;101. calc;0.19;172.92;0.22
;ESTANCA DE ALCAÑIZ;9819;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.182461;41.062386;11/06/2019;00:00:00;0.23;101. calc;0.23;172.92;0.22
;ESTANCA DE ALCAÑIZ;9819;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.182461;41.062386;12/06/2019;00:00:00;0.18;101. calc;0.18;172.92;0.22
;ESTANCA DE ALCAÑIZ;9819;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.182461;41.062386;13/06/2019;00:00:00;0.19;101. calc;0.19;172.92;0.22
;ESTANCA DE ALCAÑIZ;9819;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.182461;41.062386;14/06/2019;00:00:00;0.18;101. calc;0.18;172.92;0.22
;ESTANCA DE ALCAÑIZ;9819;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.182461;41.062386;15/06/2019;00:00:00;0.21;101. calc;0.21;172.92;0.22
;CAPDELLA ( SISTEMA );9854;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.974573;42.533652;01/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CAPDELLA ( SISTEMA );9854;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.974573;42.533652;02/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CAPDELLA ( SISTEMA );9854;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.974573;42.533652;03/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CAPDELLA ( SISTEMA );9854;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.974573;42.533652;04/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CAPDELLA ( SISTEMA );9854;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.974573;42.533652;05/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CAPDELLA ( SISTEMA );9854;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.974573;42.533652;06/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CAPDELLA ( SISTEMA );9854;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.974573;42.533652;07/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CAPDELLA ( SISTEMA );9854;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.974573;42.533652;08/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CAPDELLA ( SISTEMA );9854;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.974573;42.533652;09/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CAPDELLA ( SISTEMA );9854;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.974573;42.533652;10/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CAPDELLA ( SISTEMA );9854;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.974573;42.533652;11/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CAPDELLA ( SISTEMA );9854;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.974573;42.533652;12/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CAPDELLA ( SISTEMA );9854;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.974573;42.533652;13/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CAPDELLA ( SISTEMA );9854;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.974573;42.533652;14/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CAPDELLA ( SISTEMA );9854;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.974573;42.533652;15/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESPOT ( SISTEMA );9855;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.042764;42.536134;01/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESPOT ( SISTEMA );9855;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.042764;42.536134;02/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESPOT ( SISTEMA );9855;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.042764;42.536134;03/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESPOT ( SISTEMA );9855;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.042764;42.536134;04/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESPOT ( SISTEMA );9855;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.042764;42.536134;05/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESPOT ( SISTEMA );9855;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.042764;42.536134;06/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESPOT ( SISTEMA );9855;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.042764;42.536134;07/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESPOT ( SISTEMA );9855;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.042764;42.536134;08/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESPOT ( SISTEMA );9855;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.042764;42.536134;09/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESPOT ( SISTEMA );9855;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.042764;42.536134;10/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESPOT ( SISTEMA );9855;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.042764;42.536134;11/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESPOT ( SISTEMA );9855;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.042764;42.536134;12/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESPOT ( SISTEMA );9855;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.042764;42.536134;13/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESPOT ( SISTEMA );9855;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.042764;42.536134;14/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESPOT ( SISTEMA );9855;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.042764;42.536134;15/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;VALLE DE ARÁN ( SISTEMA );9853;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.962205;42.624534;01/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;VALLE DE ARÁN ( SISTEMA );9853;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.962205;42.624534;02/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;VALLE DE ARÁN ( SISTEMA );9853;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.962205;42.624534;03/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;VALLE DE ARÁN ( SISTEMA );9853;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.962205;42.624534;04/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;VALLE DE ARÁN ( SISTEMA );9853;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.962205;42.624534;05/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;VALLE DE ARÁN ( SISTEMA );9853;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.962205;42.624534;06/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;VALLE DE ARÁN ( SISTEMA );9853;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.962205;42.624534;07/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;VALLE DE ARÁN ( SISTEMA );9853;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.962205;42.624534;08/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;VALLE DE ARÁN ( SISTEMA );9853;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.962205;42.624534;09/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;VALLE DE ARÁN ( SISTEMA );9853;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.962205;42.624534;10/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;VALLE DE ARÁN ( SISTEMA );9853;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.962205;42.624534;11/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;VALLE DE ARÁN ( SISTEMA );9853;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.962205;42.624534;12/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;VALLE DE ARÁN ( SISTEMA );9853;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.962205;42.624534;13/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;VALLE DE ARÁN ( SISTEMA );9853;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.962205;42.624534;14/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;VALLE DE ARÁN ( SISTEMA );9853;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.962205;42.624534;15/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERTESCANS;9869;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.306748;42.704752;01/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERTESCANS;9869;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.306748;42.704752;02/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERTESCANS;9869;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.306748;42.704752;03/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERTESCANS;9869;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.306748;42.704752;04/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERTESCANS;9869;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.306748;42.704752;05/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERTESCANS;9869;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.306748;42.704752;06/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERTESCANS;9869;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.306748;42.704752;07/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERTESCANS;9869;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.306748;42.704752;08/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERTESCANS;9869;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.306748;42.704752;09/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERTESCANS;9869;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.306748;42.704752;10/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERTESCANS;9869;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.306748;42.704752;11/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERTESCANS;9869;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.306748;42.704752;12/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERTESCANS;9869;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.306748;42.704752;13/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERTESCANS;9869;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.306748;42.704752;14/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERTESCANS;9869;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;1.306748;42.704752;15/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERECEDA;9930;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-3.468085;42.786026;01/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERECEDA;9930;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-3.468085;42.786026;02/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERECEDA;9930;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-3.468085;42.786026;03/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERECEDA;9930;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-3.468085;42.786026;04/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERECEDA;9930;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-3.468085;42.786026;05/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERECEDA;9930;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-3.468085;42.786026;06/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERECEDA;9930;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-3.468085;42.786026;07/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERECEDA;9930;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-3.468085;42.786026;08/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERECEDA;9930;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-3.468085;42.786026;09/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERECEDA;9930;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-3.468085;42.786026;10/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERECEDA;9930;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-3.468085;42.786026;11/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERECEDA;9930;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-3.468085;42.786026;12/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERECEDA;9930;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-3.468085;42.786026;13/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERECEDA;9930;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-3.468085;42.786026;14/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CERECEDA;9930;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-3.468085;42.786026;15/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;MEDIANO;9846;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.211584;42.312652;01/06/2019;00:00:00;3.34;80 (Suficiente). calc;3.34;172.92;0.22
;MEDIANO;9846;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.211584;42.312652;02/06/2019;00:00:00;3.40;80 (Suficiente). calc;3.40;172.92;0.22
;MEDIANO;9846;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.211584;42.312652;03/06/2019;00:00:00;3.84;80 (Suficiente). calc;3.84;172.92;0.22
;MEDIANO;9846;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.211584;42.312652;04/06/2019;00:00:00;3.99;80 (Suficiente). calc;3.99;172.92;0.22
;MEDIANO;9846;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.211584;42.312652;05/06/2019;00:00:00;4.05;80 (Suficiente). calc;4.05;172.92;0.22
;MEDIANO;9846;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.211584;42.312652;06/06/2019;00:00:00;4.83;80 (Suficiente). calc;4.83;172.92;0.22
;MEDIANO;9846;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.211584;42.312652;07/06/2019;00:00:00;3.03;80 (Suficiente). calc;3.03;172.92;0.22
;MEDIANO;9846;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.211584;42.312652;08/06/2019;00:00:00;3.37;80 (Suficiente). calc;3.37;172.92;0.22
;MEDIANO;9846;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.211584;42.312652;09/06/2019;00:00:00;2.94;80 (Suficiente). calc;2.94;172.92;0.22
;MEDIANO;9846;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.211584;42.312652;10/06/2019;00:00:00;2.79;80 (Suficiente). calc;2.79;172.92;0.22
;MEDIANO;9846;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.211584;42.312652;11/06/2019;00:00:00;2.74;80 (Suficiente). calc;2.74;172.92;0.22
;MEDIANO;9846;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.211584;42.312652;12/06/2019;00:00:00;2.93;80 (Suficiente). calc;2.93;172.92;0.22
;MEDIANO;9846;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.211584;42.312652;13/06/2019;00:00:00;2.18;80 (Suficiente). calc;2.18;172.92;0.22
;MEDIANO;9846;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.211584;42.312652;14/06/2019;00:00:00;1.78;80 (Suficiente). calc;1.78;172.92;0.22
;MEDIANO;9846;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.211584;42.312652;15/06/2019;00:00:00;2.30;80 (Suficiente). calc;2.30;172.92;0.22
;EBRO;9801;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-4.051669;42.969866;01/06/2019;00:00:00;0.12;101. calc;0.12;172.92;0.22
;EBRO;9801;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-4.051669;42.969866;02/06/2019;00:00:00;0.12;101. calc;0.12;172.92;0.22
;EBRO;9801;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-4.051669;42.969866;03/06/2019;00:00:00;0.12;101. calc;0.12;172.92;0.22
;EBRO;9801;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-4.051669;42.969866;04/06/2019;00:00:00;0.12;101. calc;0.12;172.92;0.22
;EBRO;9801;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-4.051669;42.969866;05/06/2019;00:00:00;0.12;101. calc;0.12;172.92;0.22
;EBRO;9801;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-4.051669;42.969866;06/06/2019;00:00:00;0.73;101. calc;0.73;172.92;0.22
;EBRO;9801;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-4.051669;42.969866;07/06/2019;00:00:00;0.12;101. calc;0.12;172.92;0.22
;EBRO;9801;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-4.051669;42.969866;08/06/2019;00:00:00;0.12;101. calc;0.12;172.92;0.22
;EBRO;9801;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-4.051669;42.969866;09/06/2019;00:00:00;0.12;101. calc;0.12;172.92;0.22
;EBRO;9801;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-4.051669;42.969866;10/06/2019;00:00:00;0.12;101. calc;0.12;172.92;0.22
;EBRO;9801;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-4.051669;42.969866;11/06/2019;00:00:00;0.12;101. calc;0.12;172.92;0.22
;EBRO;9801;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-4.051669;42.969866;12/06/2019;00:00:00;0.11;101. calc;0.11;172.92;0.22
;EBRO;9801;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-4.051669;42.969866;13/06/2019;00:00:00;0.12;101. calc;0.12;172.92;0.22
;EBRO;9801;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-4.051669;42.969866;14/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;EBRO;9801;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-4.051669;42.969866;15/06/2019;00:00:00;0.12;101. calc;0.12;172.92;0.22
